HP|15-cs0051i5-8250U|15.6|Intel Ci5-8250U|8|1000|192545876865|549|https://www.frys.com/product/9914886?site=sr:SEARCH:MAIN_RSLT_PG|"HP 15-cs0051cl 15.6'" Refurbished Laptop With Intel Ci5-8250U Processor, 8GB Memory +16GB Optane Memory, 1TB Hard Drive, Windows 10. Pale Gold"|2019-09-24 17:48
Acer|PH315-51-71FS|15.6|Intel Ci7-8750H|8|1000|191114870013|989|https://www.frys.com/product/9658243?site=sr:SEARCH:MAIN_RSLT_PG|"Acer PH315-71FS 15.6'" Gaming Laptop With Intel Ci7-8750H Processor, 8GB Memory, 1TB Hard Drive, GTX1060 6GB Graphics, Windows 10, NH.Q3FAA.007"|2019-09-24 17:48
Samsung|NP800G5H-XS1US|15.6|Intel Core i7|16|""|887276248820|1599.99|https://www.frys.com/product/9469981?site=sr:SEARCH:MAIN_RSLT_PG|"Samsung NP800G5H-X51US Odyssey 15.6'" Full HD Gaming Laptop With Intel Core i7 Processor, 16GB Memory 1TB Harddrive + 128GB SSD with NVIDIA GTX 1060 6GB Graphics and Windows 10"|2019-09-24 17:48
Dell|G3579Ci7-8750H|15.6|Intel Ci7-8750H|16|""|884116294009|949|https://www.frys.com/product/9922676?site=sr:SEARCH:MAIN_RSLT_PG|"Dell G3579-7009BLK-PUS 15.6'" FHD Laptop With Intel Ci7-8750H Processor, 16GB Memory, 512GB SSD, GTX1050Ti 4GB Graphics, Windows 10"|2019-09-24 17:48
Lenovo|IdeapadFlex6|14.0|Intel Ci7-8550U|16|512|192330716864|1199|https://www.frys.com/product/9802395?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo IdeaPad Flex 6 14'" Touchscreen 2-in-1 Laptop With Intel Ci7-8550U Processor, 16GB Memory, 512GB SSD, Windows 10"|2019-09-24 17:48
EVOO|EVL2in1-1332-BK|13.3|""|4|32|812550030471|299|https://www.frys.com/product/9696653?site=sr:SEARCH:MAIN_RSLT_PG|"EVOO 13.3'" Intel Celeron 2-in-1 Touchscreen Laptop With 4GB Memory, 32GB Hard Drive and Windows 10"|2019-09-24 17:48
Microsoft|DAJ-00001|13.5|Intel Ci7|8|""|889842227093|899|https://www.frys.com/product/9177868?site=sr:SEARCH:MAIN_RSLT_PG|"MS Surface 13.5'" Platinum Laptop With Intel Ci7 Processor, 8GB Memory, 256GB, Touch, Win10S DAJ-00001"|2019-09-24 17:48
LG|15Z970-A.AAS7U1|15.6|Ci7-7500U|16|512|719192611108|999|https://www.frys.com/product/9078147?site=sr:SEARCH:MAIN_RSLT_PG|"LG 15Z970S 15.6'" Touchscreen Laptop With Ci7-7500U Processor, 16GB Memory, 512GB SSD, Touch Windows 10"|2019-09-24 17:48
LG|15Z970-U.AAS5U1|15.6|Ci5-7200U|8|256|719192611115|499|https://www.frys.com/product/9078257?site=sr:SEARCH:MAIN_RSLT_PG|"LG 15Z970S 15.6'" Laptop With Ci5-7200U Processor, 8GB Memory, 256GB SSD, Windows 10"|2019-09-24 17:48
Lenovo|N21Cel.N2840|11.6|Intel Celeron|2|16|678021760557|89|https://www.frys.com/product/9695753?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo N21 Intel Celeron 11.6'" Refurbished Chromebook with 2GB Memory, 16GB SSD and Chrome OS"|2019-09-24 17:48
Lenovo|ThinkpadX131E|11.6|AMD E2-1800|4|320|696897744570|137|https://www.frys.com/product/9743104?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo TP X131E 11.6'" Refurbished Laptop With AMD E2-1800 Processor, 4GB Memory, 320GB Hard Drive, Windows 10 Home"|2019-09-24 17:48
Asus|F512RS51Ryzen53500U|15.6|AMD Ryzen5-3500U|8|512|192876294635|599|https://www.frys.com/product/9915926?site=sr:SEARCH:MAIN_RSLT_PG|"Asus F512DA-RS51 15.6'" Laptop With AMD Ryzen5-3500U Processor, 8GB Memory, 512GB SSD, Windows 10"|2019-09-24 17:48
Asus|X540YA-DB02E2-6110|15.6|AMD E2-6110|4|500|192876009420|249|https://www.frys.com/product/9877935?site=sr:SEARCH:MAIN_RSLT_PG|"Asus X540YA-DB02 15.6'" Laptop With AMD E2-6110 Processor, 4GB Memory, 500GB Hard Drive, Windows 10"|2019-09-24 17:48
HP|ENVY15-AQ273|15.6|Intel Ci7-8550U|8|256|192018251755|599|https://www.frys.com/product/9459621?site=sr:SEARCH:MAIN_RSLT_PG|"HP 15-aq273 15.6'" Refurbished Touchscreen 2-in-1 Laptop With Intel Ci7-8550U Processor, 8 GB DDR4 SDRAM, 256GB SSD, AMD Radeon R7 Graphics and Windows 10 Home"|2019-09-24 17:48
Samsung|FlashCel.N4000|13.3|Intel Celeron N4000|4|""|887276305561|349.99|https://www.frys.com/product/9913936?site=sr:SEARCH:MAIN_RSLT_PG|"Samsung Notebook Flash Charcoal 13.3'" Laptop With Intel Celeron N4000 Processor, 4GB Memory, 64GB eMMC, Windows 10 Home"|2019-09-24 17:48
Samsung|FlashPent.N5000|13.3|Intel Pentium N5000|4|""|887276305578|399.99|https://www.frys.com/product/9913946?site=sr:SEARCH:MAIN_RSLT_PG|"Samsung Notebook Flash Charcoal 13.3'" Laptop With Intel Pentium N5000 Processor, 4GB Memory, 64GB eMMC, Windows 10 Home"|2019-09-24 17:48
Asus|X540BA-RB94|15.6|AMD 2-Core A9|8|1000|889349989883|399|https://www.frys.com/product/9603633?site=sr:SEARCH:MAIN_RSLT_PG|"Asus X540BA-RB94 15.6'" Laptop with AMD 2-Core A9 Processor, 8GB Memory, 1TB Hard Drive and Windows 10"|2019-09-24 17:48
Lenovo|CarbonX1LT|14.0|Intel Ci7-3667U|8|120|696897744624|407.07|https://www.frys.com/product/9743074?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo Carbon X1 14'" Refurbished Laptop With Intel Ci7-3667U Processor, 8GB Memory, 120GB SSD, Windows 10 Pro"|2019-09-24 17:48
Lenovo|IP320Si5-8250U|15.6|Intel Ci5-8250U|8|1000|191999389877|464.07|https://www.frys.com/product/9888015?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo IP 320S 15.6'" Laptop With Intel Ci5-8250U Processor, 8GB Memory, 1TB Hard Drive, Windows 10"|2019-09-24 17:48
Lenovo|TPE450i3-5005U|14.0|Intel Ci3-5005U|4|500|696897750182|189|https://www.frys.com/product/9779534?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo E450 14'" Refurbished Laptop With Intel Ci3-5005U Processor, 4GB Memory, 500GB Hard Drive, Windows 10"|2019-09-24 17:48
Trekstor|99411|13.3|Intel Celeron|""|""|4046735994111|299|https://www.frys.com/product/9566252?site=sr:SEARCH:MAIN_RSLT_PG|"Trekstor 13.3'" 2-in-1 Laptop with Intel Celeron Processor, 4GB, 64GB,Touch,Windows 10"|2019-09-24 17:48
Ematic|EWT834QC|8.0|Intel Quad Core|1|""|815592024293|92.07|https://www.frys.com/product/9781284?site=sr:SEARCH:MAIN_RSLT_PG|"Ematic EWT834 8'" 2-in-1 Touchscreen PC with Intel Quad Core Processor, 1GB Memory, 16GB eMMC, Windows 10"|2019-09-24 17:48
MSI|GF62VR7RF-877|15.6|Intel Ci7-7700HQ|16|1000|824142151457|1149|https://www.frys.com/product/9302890?site=sr:SEARCH:MAIN_RSLT_PG|"MSI GF62VR877 15.6'" Gaming Laptop With Intel Ci7-7700HQ Processor, 16GB Memory, 1TB Hard Drive, GTX 1060 6GB Graphics, Windows 10"|2019-09-24 17:48
MSI|PS42i7-8550U|14.0|Intel Ci7-8550U|16|512|824142168233|1149|https://www.frys.com/product/9778594?site=sr:SEARCH:MAIN_RSLT_PG|"MSI PS42-059 14'" Gaming Laptop With Intel Ci7-8550U Processor, 16GB Memory, 512GB SSD, GeForce MX150 2GB Graphics, Win 10 Pro"|2019-09-24 17:48
Dell|G77790i7-8750H|17.3|Intel Ci7-8750H|16|1000|884116314523|1499|https://www.frys.com/product/9851415?site=sr:SEARCH:MAIN_RSLT_PG|"Dell G7790-7523GRY-PUS 17.3'" Gaming Laptop With Intel Ci7-8750H Processor, 16GB Memory, 1TB Hard Drive + 256GB SSD, RTX2060 6GB Graphics, Windows 10"|2019-09-24 17:48
Lenovo|IdeaPad330i7-8750H|15.6|Intel Ci7-8750H|16|1000|193124220062|899|https://www.frys.com/product/9802505?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo IdeaPad 330 15.6'" Laptop With Intel Ci7-8750H Processor, 16GB Memory + 16GB Optane Memory, 1TB Hard Drive, GTX 1050 4GB Graphics, Windows 10"|2019-09-24 17:48
Lenovo|IPFlex15i7-8565U|15.6|Ci7-8565U|16|512|193268842939|999|https://www.frys.com/product/9888585?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo Ideapad Flex-15 15.6'" 2-in-1 Touchscreen Laptop With Ci7-8565U Processor, 16GB Memory, 512GB SSD, GeForce MX230 2GB Graphics, Windows 10"|2019-09-24 17:48
Asus|X550ZA-WB11|""|""|""|""|889349071076|349|https://www.frys.com/product/8504569?site=sr:SEARCH:MAIN_RSLT_PG|Asus 550ZWB11 A10-7400P 15.6 Screen Size, 8GB, 1TB, DVDRW Radeon R6, Win8.1|2019-09-24 17:48
Dell|G3779-7927BLK-PUS|17.3|Intel® Core|16|1000|884116293927|999|https://www.frys.com/product/9594072?site=sr:SEARCH:MAIN_RSLT_PG|"Dell G3779-7927BLK-PUS, 17.3'" Laptop With Intel® Core'" i7 Processor, 16GB Memory,NVIDIA® GeForce® GTX 1050 Ti, 4GB GDDR5 Graphics Card, 1TB Hard Drive + 128GB Solid-State Drive and Windows 10 Home - Black"|2019-09-24 17:48
Lenovo|IP730S-13i7-8565U|13.3|Intel Ci7-8565U|16|512|193124681474|1049|https://www.frys.com/product/9888755?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo Ideapad 730S-13 13.3'" Laptop With Intel Ci7-8565U Processor, 16GB Memory, 512GB SSD, Windows 10"|2019-09-24 17:48
Acer|CB3-132-C0EH|11.6|Intel Celeron N3060|4|""|191114869901|203.67|https://www.frys.com/product/9657963?site=sr:SEARCH:MAIN_RSLT_PG|"Acer CB3-132 11.6'" Chromebook With Intel Celeron N3060 Processor, 4GB Memory, 32GB eMMC, Chrome OS"|2019-09-24 17:48
Dell|DellLatitudee7240|12.5|Intel Ci5-4310U|4|256|678021760410|367.57|https://www.frys.com/product/9099307?site=sr:SEARCH:MAIN_RSLT_PG|"Dell e7240 12.5'" Refurbished Laptop With Intel Ci5-4310U Processor, 4GB Memory, 256GB SSD, Windows 10 Professional"|2019-09-24 17:48
Dell|i5579-7961GRY-PUS|15.6|Intel Ci7-8550U|16|512|884116275961|899|https://www.frys.com/product/9340880?site=sr:SEARCH:MAIN_RSLT_PG|"Dell i5579-7961GRY 2 in 1 15.6'" Touchscreen Laptop With Intel Ci7-8550U Processor,16GB Memory, 512GB SSD and Windows 10"|2019-09-24 17:48
Dell|G3153579i7-8750H|15.6|Intel Ci7-8750H|8|1000|884116313649|799|https://www.frys.com/product/9852655?site=sr:SEARCH:MAIN_RSLT_PG|"Dell G3579-7649WHT-PUS 15.6'" Laptop With Intel Ci7-8750H Processor, 8GB Memory, 16GB Optane Memory, 1TB Hard Drive, GTX 1050Ti 4GB Graphics, Windows 10"|2019-09-24 17:48
Acer|SP714-51-M5CD|14.0|Intel i7-7Y75|8|256|191114595831|499|https://www.frys.com/product/9767974?site=sr:SEARCH:MAIN_RSLT_PG|"Acer Spin 7 SP714-51-M5CD 14'" Convertible 2-in-1 Touchscreen Laptop With Intel i7-7Y75 Processor, 8GB Memory, 256GB SSD, Windows 10"|2019-09-24 17:48
MSI|GL63-013i7-8750H|15.6|Intel Ci7-8750H|16|1000|824142175682|1499|https://www.frys.com/product/9882645?site=sr:SEARCH:MAIN_RSLT_PG|"MSI GL63 8SE-013 15.6'" Gaming Laptop With Intel Ci7-8750H Processor, 16GB Memory, 1TB Hard Drive + 256GB SSD, RTX2060 6GB Graphics, Windows 10"|2019-09-24 17:48
Lenovo|IdeaPadFlex5|15.6|Intel Ci7-8550U|16|1000|192330719025|899|https://www.frys.com/product/9802545?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo Ideapad Flex 5 15.6'" Touchscreen 2-in-1 Laptop With Intel Ci7-8550U Processor, 16GB Memory, 1TB Hard Drive + 256GB SSD, Windows 10"|2019-09-24 17:48
Dell|G3173779i5-8300H|17.3|Intel Ci5-8300H|8|1000|884116294221|643.07|https://www.frys.com/product/9852635?site=sr:SEARCH:MAIN_RSLT_PG|"Dell G3779-5221BLK-PUS 17.3'" Laptop With Intel Ci5-8300H Processor, 8GB Memory, 16GB Optane Memory, 1TB Hard Drive, GTX1050 4GB Graphics, Windows 10"|2019-09-24 17:48
Asus|X505BA-RH96-RD|15.6|AMD A9-9420|8|256|889349851784|399|https://www.frys.com/product/9496851?site=sr:SEARCH:MAIN_RSLT_PG|"Asus X505BA-RD 15.6'" LAptop With AMD A9-9420 Processor, 8GB Memory, 256GB SSD, Win 10"|2019-09-24 17:48
Dell|C3181-C901GRY-PUS|11.6|Intel Celeron N3060|4|64|884116312901|259|https://www.frys.com/product/9752154?site=sr:SEARCH:MAIN_RSLT_PG|"Dell C3181-C901GRY-PUS 11.6'" 2-in-1 Touchscreen Chromebook With Intel Celeron N3060 Processor, 4GB Memory, 64GB Storage, Chrome OS"|2019-09-24 17:48
Dell|i5379-7609GRY-PUS|13.3|Intel® Core|16|""|884116276609|899|https://www.frys.com/product/9341620?site=sr:SEARCH:MAIN_RSLT_PG|"Dell Inspiron 13 i5379-7609GRY-PUS, 13.3'" Touchscreen 2 in 1 Laptop With Intel® Core'" i7 Processor, 16GB Memory, 512GB Solid State Drive and Windows 10"|2019-09-24 17:48
Acer|PH315-51-74V4|""|Intel Core i7-8750H|""|256|191114718605|1194.07|https://www.frys.com/product/9658363?site=sr:SEARCH:MAIN_RSLT_PG|Acer PH315-74 Gaming Laptop with 8th Gen. Intel Core i7-8750H Processor, 16GB, 1TB+256GB SSD, GTX 1060 6GB, Win 10, NH.Q3FAA.004|2019-09-24 17:48
EPIK|ELL1201T-PR|12.5|Intel QC Purple|""|""|827396532072|135.47|https://www.frys.com/product/9614913?site=sr:SEARCH:MAIN_RSLT_PG|"EPIK Intel QC Purple 12.5'" Measured Diagonal 2GB, 32GB, Windows 10 ELL1201T-PR"|2019-09-24 17:48
Asus|C223NA-DH02-RD|11.6|Intel Celeron N3350|4|""|192876083291|199|https://www.frys.com/product/9711364?site=sr:SEARCH:MAIN_RSLT_PG|"Asus C223NA-RD 11.6'" Chromebook With Intel Celeron N3350 Processor, 4GB Memory, 32GB eMMC, Chrome OS"|2019-09-24 17:48
Asus|C523NA-DH02|15.6|Intel Celeron N3350|4|""|192876099223|233.76|https://www.frys.com/product/9768034?site=sr:SEARCH:MAIN_RSLT_PG|"Asus C523NA-DH02 15.6'" Chromebook With Intel Celeron N3350 Processor, 4GB Memory, 32GB eMMC, Chrome OS"|2019-09-24 17:48
Dell|Latitude7275|12.5|Core m5-6Y57|8|256|678021760663|317.57|https://www.frys.com/product/9773544?site=sr:SEARCH:MAIN_RSLT_PG|"Dell Latitude 7275 12.5'" Touchscreen Refurbished 2-in-1 Laptop With Core m5-6Y57 Processor, 8GB Memory, 256GB SSD, Windows 10 Professional"|2019-09-24 17:48
Acer|A315-21-92FX|15.6|AMD A9|12|1000|191114575475|379|https://www.frys.com/product/9483041?site=sr:SEARCH:MAIN_RSLT_PG|"Acer A315-21-92FX, 15.6'" Laptop With AMD A9 Processor, 12GB Memory, 1TB Hard Drive and Windows 10 Home"|2019-09-24 17:48
GOOGLEINC.|GA00123-US|12.3|Intel Ci5-7Y57|8|256|842776102287|999|https://www.frys.com/product/9369400?site=sr:SEARCH:MAIN_RSLT_PG|"Google Pixelbook 12.3'" Touchscreen Chromebook With Intel Ci5-7Y57 Processor, 8GB Memory,256GB SSD and Chrome OS."|2019-09-24 17:48
MSI|P658RD-021i7-8750H|15.6|Intel Ci7-8750H|16|256|824142170274|1099|https://www.frys.com/product/9848905?site=sr:SEARCH:MAIN_RSLT_PG|"MSI P65 8RD-021 15.6'" Gaming Laptop With Intel Ci7-8750H Processor, 16GB Memory, 256GB SSD, GTX 1050Ti Graphics, Windows 10 Pro"|2019-09-24 17:48
Dell|C3181-C895GRY-PUS|11.6|Intel Celeron N3060|4|32|884116312895|229.47|https://www.frys.com/product/9752134?site=sr:SEARCH:MAIN_RSLT_PG|"Dell C3181-C895GRY-PUS 11.6'" 2-in-1 Touchscreen Chromebok With Intel Celeron N3060 Processor, 4GB Memory, 32GB Storage, Chrome OS"|2019-09-24 17:48
Dell|i5577-7152BLK-PUS|15.6|""|""|""|884116275152|799|https://www.frys.com/product/9341530?site=sr:SEARCH:MAIN_RSLT_PG|"Dell Insp.15 Ci7-7700HQ 15.6'" Screen Size, 16GB, 1TB+128GB GTX 1050 4GB, Win 10"|2019-09-24 17:48
Lenovo|Ideapad310-15ABR|15.6|AMD A10-9600P|8|1000|191376077724|317.57|https://www.frys.com/product/9131978?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo Ideapad 310 AMD A10-9600P 15.6'" Laptop With 8GB Memory, 1TB Hard Drive, Windows 10"|2019-09-24 17:48
Asus|GL704-PS74Ci7-8750H|17.3|Intel Ci7-8750H|16|512|192876225288|1552|https://www.frys.com/product/9798104?site=sr:SEARCH:MAIN_RSLT_PG|"Asus GL704GW-PS74 17.3'" Gaming Laptop With Intel Ci7-8750H Processor, 16GB Memory, 512GB SSD, RTX2070 8GB Graphics, Windows 10"|2019-09-24 17:48
Dell|G5587-7835BLK-PUS|15.6|Intel® Core|16|1000|884116293835|908.07|https://www.frys.com/product/9572562?site=sr:SEARCH:MAIN_RSLT_PG|"Dell G5587-7835BLK-PUS, 15.6'" Laptop With Intel® Core'" i7 Processor, 16GB Memory,NVIDIA® GeForce® GTX 1050 Ti, 4GB GDDR5 Graphics Card,1TB Hard Drive + 256GB Solid-State Drive and Windows 10 Home - Black"|2019-09-24 17:48
Acer|G3-571-77KB|15.6|Intel Core i7-7700HQ|8|1000|191114526200|725.57|https://www.frys.com/product/9572192?site=sr:SEARCH:MAIN_RSLT_PG|"Acer Predator G3-571-77KB 15.6'" Laptop With Intel Core i7-7700HQ Processor, 8GB Memory, 1TB Hard Drive, GTX 1060 6GB Graphics, Windows 10"|2019-09-24 17:48
Asus|F441BA-DS95|14.0|AMD A9-9425|8|256|192876040553|371.07|https://www.frys.com/product/9721334?site=sr:SEARCH:MAIN_RSLT_PG|"Asus F441BA 14'" Laptop With AMD A9-9425 Processor, 8GB Memory, 256GB SSD and Windows 10"|2019-09-24 17:48
Asus|GL503GE-RS71|15.6|Intel Ci7-8750H|8|1000|889349993576|799|https://www.frys.com/product/9528002?site=sr:SEARCH:MAIN_RSLT_PG|"Asus GL503GE-RS71 15.6'" Gaming Laptop With Intel Ci7-8750H Processor, 8GB Memory, 1TB Hard Drive, GTX 1050TI 4GB Graphics, Windows 10"|2019-09-24 17:48
Asus|X505BA-RB94|15.6|AMD A9-9420|8|1000|889349756379|299|https://www.frys.com/product/9329900?site=sr:SEARCH:MAIN_RSLT_PG|"Asus X505BA 15.6'" Laptop With AMD A9-9420 Processor, 8GB Memory, 1TB Hard Drive, 802.11AC, Windows 10"|2019-09-24 17:48
Dell|i5770-7375SLV-PUS|17.3|""|""|""|884116294375|633.97|https://www.frys.com/product/9560252?site=sr:SEARCH:MAIN_RSLT_PG|"Dell Insp.17 Ci7-8550U 17.3'" Screen Size, 8GB,1TB+16GB Optane DVDRW, Windows 10"|2019-09-24 17:48
Asus|F505ZA-DB31|15.6|AMD R3-22200U|6|1000|192876018637|364.07|https://www.frys.com/product/9711374?site=sr:SEARCH:MAIN_RSLT_PG|"Asus F505ZA 15.6'" Laptop With AMD R3-22200U Processor, 6GB Memory, 1TB Hard Drive and Windows 10"|2019-09-24 17:48
Alienware|AW17R5-7092SLV-PUS|17.3|Intel® Core|16|1000|884116294092|1299|https://www.frys.com/product/9565532?site=sr:SEARCH:MAIN_RSLT_PG|"Dell Alienware 17 R5, 17.3'" Laptop with Intel® Core'" i7 Processor, 16GB Memory, NVIDIA® GeForce® GTX 1070, 8GB GDDR5 Graphics Card, 1TB Hard Drive + 8GB Solid State Drive and Windows 10 Home - Epic Silver"|2019-09-24 17:48
Dell|i5567-7291GRY|15.6|Intel Core i7|16|1000|884116219590|599|https://www.frys.com/product/8977423?site=sr:SEARCH:MAIN_RSLT_PG|"Dell i5567-7291GRY, 15.6'" Touchscreen Laptop With Intel Core i7 Processor, 16GB Memory,AMD Radeon R7 M445 4G DDR5 Graphics Card, 1TB Hard Drive and Windows 10"|2019-09-24 17:48
MSI|GS63VRStealthPro-4|15.6|Intel Ci7-6700HQ|16|""|824142144107|899|https://www.frys.com/product/9156908?site=sr:SEARCH:MAIN_RSLT_PG|"GS63VR Stealth Pro-422 15.6'" Laptop With Intel Ci7-6700HQ Processor, 16GB Memory, 1TB, GTX1060 6GB Windows 10"|2019-09-24 17:48
Trekstor|35031|14.0|""|""|""|4046735350313|249|https://www.frys.com/product/9566602?site=sr:SEARCH:MAIN_RSLT_PG|"Trekstor Primebook P14 14'" Measured Diagonal 4GB, 64GB, Win 10S 1Yr. Office 365 Included"|2019-09-24 17:48
Acer|PredatorG3-572-72YF|15.6|Intel Ci7-7700HQ|16|256|191114286456|901.07|https://www.frys.com/product/9572502?site=sr:SEARCH:MAIN_RSLT_PG|"Acer Predator 300 G3-572-72YF 15.6'" Gaming Laptop With Intel Ci7-7700HQ Processor, 16GB Memory, 1TB+256GB SSD GTX1060 6GB, Windows 10"|2019-09-24 17:48
Asus|R518UA-RS71T|15.6|Intel Ci7-7500U|8|1000|889349653906|498|https://www.frys.com/product/9101748?site=sr:SEARCH:MAIN_RSLT_PG|"Asus R518-71T 15.6'" 2-in-1 Laptop With Intel Ci7-7500U Processor, 8GB Memory, 1TB Hard Drive, Windows 10"|2019-09-24 17:48
Acer|A515-51-50RR|15.6|Intel® Core™ i5|8|1000|191114311332|360.57|https://www.frys.com/product/9483051?site=sr:SEARCH:MAIN_RSLT_PG|"Acer A515-51-50RR, 15.6'" Laptop With Intel® Core™ i5 Processor, 8GB Memory, 1TB Hard Drive and Windows 10 Home"|2019-09-24 17:48
Asus|UX390UA-XH74-BL|12.5|Intel Ci7-7500U|16|512|889349507230|899|https://www.frys.com/product/8943733?site=sr:SEARCH:MAIN_RSLT_PG|"Asus UX390UA 12.5'" Laptop With Intel Ci7-7500U Processor, 16GB Memory, 512GB SSD Windows 10 Professional"|2019-09-24 17:48
Alienware|AW15R3-7001SLV-PUS|15.6|""|16|1000|884116254652|899|https://www.frys.com/product/9126538?site=sr:SEARCH:MAIN_RSLT_PG|"Dell AW15R3 Ci7-7700HQ 15.6'"Laptop with 16GB Memory,1TB Hard Drive, GTX 1060 6GB Windows 10"|2019-09-24 17:48
Lenovo|20DH002TUS|15.6|AMD A10-7300|4|500|889233224601|249|https://www.frys.com/product/8480488?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo ThinkPad E555, AMD A10-7300, 15.6'" Laptop With 4GB Memory, 500GB Hard Drive, Windows 7 Pro"|2019-09-24 17:48
Samsung|FlashPent.N5000Wh|13.3|Intel Pentium N5000|4|""|887276332956|271|https://www.frys.com/product/9913956?site=sr:SEARCH:MAIN_RSLT_PG|"Samsung Notebook Flash Linen White 13.3'" Laptop With Intel Pentium N5000 Processor, 4Gb Memory, 64GB eMMc, Windows 10 Home"|2019-09-24 17:48
HP|15-bw073nr|15.6|""|4|500|191628761777|199|https://www.frys.com/product/9489491?site=sr:SEARCH:MAIN_RSLT_PG|"HP 15-bw073nr A6-9220 15.6'" Screen With 4GB Memory, 500GB Hard Drive, DVDRW Windows 10"|2019-09-24 17:48
Asus|GL502VM-DS74|15.6|""|16|1000|889349602041|899|https://www.frys.com/product/9088827?site=sr:SEARCH:MAIN_RSLT_PG|"Asus GL502VM-DS74 7th Generation Core i7-7700HQ, 15.6'" Gaming Laptop With 16GB Memory, 1TB Hard Drive + 128GB SSD, Windows 10"|2019-09-24 17:48
EPIK|ELL1201T-BK|12.5|Intel QC|2|32|827396532058|99|https://www.frys.com/product/9163448?site=sr:SEARCH:MAIN_RSLT_PG|"Epik Teqnio Intel QC 12.5'" Laptop with 2GB Memory, 32GB Storage, Windows 10 Black"|2019-09-24 17:48
Asus|TP203NA-DH22T-G|11.6|IntelQuad Core Pentium N4200|4|1000|192876099179|249|https://www.frys.com/product/9684783?site=sr:SEARCH:MAIN_RSLT_PG|"Asus TP203NA-DH22T-G 11.6'" 2-in-1 Touchscreen Laptop With IntelQuad Core Pentium N4200 Processor, 4GB Memory, 1TB HD and Windows 10"|2019-09-24 17:48
Asus|UX305CA-DHM4T|13.3|Intel Core M3|8|256|889349186787|498|https://www.frys.com/product/8650290?site=sr:SEARCH:MAIN_RSLT_PG|"Asus UX305CA-DHM4T, Intel Core M3, 13.3'" Touchscreen Laptop With 8GB Memory, 256GB SSD, Windows 10"|2019-09-24 17:48
Asus|R540NA-RS02|15.6|Intel® Dual-Core Celeron® N3350|4|500|889349892862|178.07|https://www.frys.com/product/9459381?site=sr:SEARCH:MAIN_RSLT_PG|"Asus R540NA-RS02, 15.6'" Laptop With Intel® Dual-Core Celeron® N3350 Processor, 4GB Memory, 500GB Hard Drive and Windows 10"|2019-09-24 17:48
Dell|i3565-A932BLK-PUS|15.6|""|4|1000|884116312932|199|https://www.frys.com/product/9686403?site=sr:SEARCH:MAIN_RSLT_PG|"Dell 15.6'" Touchscreen 7th Generation AMD A6-9225 Processor with Radeon'" R4 Graphics,4GB memory, 1TB Hard Drive and Windows 10"|2019-09-24 17:48
Acer|TMP446Ci5-5200U|14.0|Intel Ci5-5200U|8|500|724962746034|449|https://www.frys.com/product/9941286?site=sr:SEARCH:MAIN_RSLT_PG|"Acer Travel Mate P446 14'" Refurbished Laptop With Intel Ci5-5200U Processor, 8GB Memory, 500GB Hard Drive, Windows 10"|2019-09-24 17:48
Samsung|NP800G5H-X02US|15.6|Intel Ci7-7700HQ|8|1000|887276247670|1399.99|https://www.frys.com/product/9746594?site=sr:SEARCH:MAIN_RSLT_PG|"Samsung Odyssey Black 15.6'" Gaming Laptop With Intel Ci7-7700HQ Processor, 8GB Memory, 1TB Hard Drive, GTX1060 6GB Graphics, Windows 10 - Knights Black"|2019-09-24 17:48
HP|17-y027|17.3|""|12|2000|190781661078|464.07|https://www.frys.com/product/9205579?site=sr:SEARCH:MAIN_RSLT_PG|"HP 17.3'" Touch Screen Refurbished Laptops with 12GB Memory,2TB Hard Drive and Windows 10 with Office 365, Irish Purple"|2019-09-24 17:48
HP|17-y030|17.3|AMD A12|12|2000|190781661108|464.07|https://www.frys.com/product/9205629?site=sr:SEARCH:MAIN_RSLT_PG|"HP 17-y030 17.3'" Touchscreen Refurbished Laptop With AMD A12 Processor, 12GB Memory, 2TB Hard Drive and Windows 10"|2019-09-24 17:48
HP|17-s043|17.3|Intel Core i7-6500U|16|1000|889899332009|699|https://www.frys.com/product/8872302?site=sr:SEARCH:MAIN_RSLT_PG|"HP 17.3'" Touchscreen Laptop With Intel Core i7-6500U, 16GB Memory, 1TB Hard Drive, Windows 10 - Refurbished"|2019-09-24 17:48
Lenovo|59413201|11.6|Intel Core i5-4202Y|4|128|888631120300|349|https://www.frys.com/product/8136035?site=sr:SEARCH:MAIN_RSLT_PG|"Lenovo Miix 2, Intel Core i5-4202Y, 11.6'" Touch 2-in1 Laptop With 4GB Memory, 128GB SSD, Windows 8.1"|2019-09-24 17:48
